job_id,job_title,job_category,experience_level,education_required,required_skills,industry,remote_work,company_size,salary_tier,source_dataset
JOB0375,Generative AI Engineer,AI Engineering,Lead (10+ yrs),Master's,Deployment|Fine-tuning|LLMs|Diffusion Models|GenAI APIs|Communication|Statistics,Manufacturing,On-site,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0376,RAG Engineer,AI Engineering,Entry (0-2 yrs),Master's,Embeddings|Search Systems|Python|LLMs|LangChain|Vector DBs|Research|Git|Statistics,Government,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0377,Data Scientist,Data Science,Mid (3-5 yrs),Bootcamp/Self-taught,SQL|ML Algorithms|Statistics|Problem Solving,Consulting,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0378,AI Ethics Officer,Governance,Entry (0-2 yrs),Master's,Ethics Frameworks|Communication|AI Policy|Communication|Linux|Git,Energy,On-site,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0379,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),Associate's,Python|Diffusion Models|Deployment|GenAI APIs|Fine-tuning|LLMs|Git|Leadership,Education,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0380,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),Bootcamp/Self-taught,Simulation|Python|Computer Vision|Communication,Automotive,On-site,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0381,AI Business Analyst,Business,Mid (3-5 yrs),Bachelor's,Business Analysis|Python|SQL|Problem Solving|Research|Git,Consulting,Hybrid,Mid-size (501-5000),Entry (<$100k),AI Engineering (Kaggle)
JOB0382,Senior ML Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Python|Distributed Systems|LLM Fine-tuning|Cloud|Problem Solving,Finance,Hybrid,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0383,LLM Engineer,AI Engineering,Entry (0-2 yrs),PhD,RAG|Prompt Engineering|Fine-tuning|Communication|Git|Leadership,Technology,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0384,AI Security Engineer,Security,Lead (10+ yrs),Bootcamp/Self-taught,ML Security|Risk Analysis|Cybersecurity|Linux,Retail,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0385,AI Compliance Manager,Governance,Lead (10+ yrs),PhD,EU AI Act|Risk Management|Auditing|Documentation|Leadership|SQL|Cloud,Manufacturing,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0386,AI Ethics Officer,Governance,Senior (6-9 yrs),Associate's,Ethics Frameworks|Communication|Risk Assessment|AI Policy|Research|SQL|Research,Automotive,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0387,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Python|Deployment|Fine-tuning|LLMs|Diffusion Models|Agile,Education,On-site,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0388,MLOps Engineer,ML Operations,Senior (6-9 yrs),Master's,Kubernetes|Cloud|Python|Monitoring|Git|SQL,Consulting,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0389,NLP Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Python|Transformers|Hugging Face|Communication,Media,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0390,AI Compliance Manager,Governance,Mid (3-5 yrs),Associate's,Risk Management|EU AI Act|Documentation|Auditing|Leadership,Energy,Fully Remote,Big Tech (FAANG+),Entry (<$100k),AI Engineering (Kaggle)
JOB0391,AI Research Scientist,Research,Senior (6-9 yrs),Bootcamp/Self-taught,Publishing|Research|Deep Learning|Mathematics|PyTorch|Agile|Cloud,Consulting,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0392,LLM Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Fine-tuning|Prompt Engineering|Python|RAG|Vector DBs|Research|Leadership,Manufacturing,On-site,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0393,Prompt Engineer,AI Engineering,Senior (6-9 yrs),PhD,LLM APIs|Python|Prompt Design|Documentation|NLP|Testing|Leadership|Problem Solving|Git,Retail,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0394,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),PhD,Fine-tuning|PyTorch|Python|Agile|Statistics,Government,Fully Remote,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0395,LLM Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,Vector DBs|RAG|Fine-tuning|Python|LLM APIs|Prompt Engineering|Cloud|Communication,Education,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0396,AI Engineer,AI Engineering,Senior (6-9 yrs),Master's,Docker|Cloud (AWS/GCP/Azure)|LLM Integration|Python|SQL|Linux|Leadership,Manufacturing,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0397,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),Master's,CUDA|TensorFlow|Python|Neural Networks|GPU Computing|PyTorch|Problem Solving,Education,On-site,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0398,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,PyTorch|APIs|Vision-Language Models|Git,Healthcare,Hybrid,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0399,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),Master's,GPU Computing|Neural Networks|TensorFlow|Python|Linux,Education,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0400,AI Solutions Architect,Architecture,Entry (0-2 yrs),Bachelor's,Enterprise Architecture|ML|Python|Leadership|System Design|Communication|Linux,Energy,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0401,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),PhD,Networking|Cloud|Kubernetes|Distributed Systems|CUDA|Git|Statistics|Problem Solving,Finance,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0402,AI Solutions Architect,Architecture,Lead (10+ yrs),Bootcamp/Self-taught,Python|System Design|Leadership|Cloud|Linux,Manufacturing,Hybrid,Startup (1-50),Elite (>$300k),AI Engineering (Kaggle)
JOB0403,AI Solutions Architect,Architecture,Senior (6-9 yrs),Master's,Cloud|ML|System Design|Cloud|Linux|Git,Consulting,Fully Remote,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB0404,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Python|APIs|PyTorch|Vision-Language Models|Fine-tuning|Problem Solving,Technology,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0405,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),Bachelor's,PyTorch|Python|Distributed Systems|Linux|SQL|Cloud,Media,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0406,LLM Engineer,AI Engineering,Mid (3-5 yrs),Master's,Python|RAG|Fine-tuning|Vector DBs|Communication|Research,Automotive,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0407,Prompt Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,Python|Prompt Design|Documentation|NLP|Cloud|Linux|Statistics,Healthcare,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0408,AI Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Docker|Python|PyTorch|Problem Solving,Finance,Hybrid,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0409,AI Ethics Officer,Governance,Mid (3-5 yrs),Bootcamp/Self-taught,Research|Communication|Ethics Frameworks|Linux|Agile,Manufacturing,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0410,AI Compliance Manager,Governance,Senior (6-9 yrs),PhD,Risk Management|Auditing|Documentation|Legal Knowledge|EU AI Act|Research,Consulting,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0411,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),Associate's,GPU Computing|Python|Neural Networks|TensorFlow|Agile|Linux,Research,On-site,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0412,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),PhD,Neural Networks|CUDA|GPU Computing|Python|PyTorch|TensorFlow|Cloud|Git,Retail,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0413,MLOps Engineer,ML Operations,Lead (10+ yrs),Bachelor's,Kubernetes|Cloud|Monitoring|Python|CI/CD|MLflow|Cloud|Problem Solving,Government,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0414,ML Engineer,AI Engineering,Mid (3-5 yrs),Master's,Kubernetes|MLOps|TensorFlow|SQL|Python|Cloud|Problem Solving|Communication,Automotive,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0415,AI Agent Developer,AI Engineering,Lead (10+ yrs),Master's,Python|APIs|Planning Systems|AutoGen|Cloud|Problem Solving|Git,Media,Fully Remote,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0416,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),Bootcamp/Self-taught,Simulation|Control Systems|C++|Agile,Research,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0417,AI Engineer,AI Engineering,Lead (10+ yrs),Associate's,PyTorch|LLM Integration|Python|Docker|Cloud (AWS/GCP/Azure)|Linux|Communication|Research,Healthcare,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0418,AI Research Scientist,Research,Lead (10+ yrs),Bootcamp/Self-taught,Python|Research|Publishing|PyTorch|Agile,Finance,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0419,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),Bachelor's,Image Processing|CUDA|PyTorch|OpenCV|CNNs|Python|Cloud|Statistics|Leadership,Consulting,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0420,RAG Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,LangChain|Vector DBs|Python|LLMs|Embeddings|Search Systems|Communication|Statistics|Research,Energy,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0421,AI Product Manager,Product,Entry (0-2 yrs),PhD,Agile|Data Analysis|Stakeholder Mgmt|Product Strategy|AI Literacy|Research|Git,Research,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0422,AI Security Engineer,Security,Lead (10+ yrs),Bachelor's,Red Teaming|Cybersecurity|ML Security|Leadership|Communication|Problem Solving,Automotive,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0423,AI Research Scientist,Research,Senior (6-9 yrs),Master's,Publishing|PyTorch|Deep Learning|Statistics,Automotive,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0424,Generative AI Engineer,AI Engineering,Lead (10+ yrs),Master's,Python|Deployment|LLMs|GenAI APIs|Diffusion Models|Git|Statistics|Linux,Manufacturing,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0425,Prompt Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Prompt Design|NLP|Documentation|Python|Statistics|Linux,Retail,Fully Remote,Mid-size (501-5000),Entry (<$100k),AI Engineering (Kaggle)
JOB0426,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),PhD,CUDA|Storage|Distributed Systems|Communication|Research|Agile,Research,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0427,NLP Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Hugging Face|LLMs|BERT|Research|Statistics,Government,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0428,LLM Engineer,AI Engineering,Senior (6-9 yrs),Associate's,RAG|LLM APIs|Prompt Engineering|Vector DBs|Fine-tuning|Linux|Communication,Automotive,Fully Remote,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0429,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Master's,APIs|Vision-Language Models|Python|PyTorch|Statistics|Cloud|Linux,Consulting,Fully Remote,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB0430,AI Research Scientist,Research,Lead (10+ yrs),Bootcamp/Self-taught,Python|Publishing|Mathematics|Deep Learning|Research|Leadership|Communication,Technology,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0431,AI Research Scientist,Research,Lead (10+ yrs),PhD,Python|Mathematics|PyTorch|Deep Learning|Publishing|Leadership|Problem Solving,Media,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0432,AI Compliance Manager,Governance,Mid (3-5 yrs),Associate's,Legal Knowledge|Documentation|EU AI Act|Auditing|Risk Management|Communication|Linux|Git,Media,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0433,AI Research Scientist,Research,Mid (3-5 yrs),PhD,Publishing|Mathematics|Deep Learning|Python|PyTorch|Statistics|Leadership|Problem Solving,Energy,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0434,Senior Data Scientist,Data Science,Mid (3-5 yrs),Associate's,Advanced Statistics|Deep Learning|ML|Python|Leadership|Cloud|Linux,Government,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0435,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),Associate's,PyTorch|System Design|MLOps|Distributed Systems|Python|LLM Fine-tuning|Agile,Finance,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0436,AI Compliance Manager,Governance,Mid (3-5 yrs),PhD,Legal Knowledge|EU AI Act|Auditing|Leadership,Research,Fully Remote,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0437,MLOps Engineer,ML Operations,Entry (0-2 yrs),Bachelor's,Kubernetes|Docker|MLflow|CI/CD|Cloud|Python|SQL|Leadership,Research,On-site,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0438,AI Agent Developer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,Planning Systems|AutoGen|APIs|LangChain|Python|Tool Use|Git|Agile|Cloud,Manufacturing,Fully Remote,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0439,ML Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,MLOps|SQL|Python|PyTorch|Problem Solving,Automotive,Fully Remote,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0440,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),Associate's,GenAI APIs|Python|Fine-tuning|LLMs|Statistics|SQL|Cloud,Education,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0441,AI Compliance Manager,Governance,Senior (6-9 yrs),Bootcamp/Self-taught,Auditing|Legal Knowledge|EU AI Act|Leadership|SQL,Education,Fully Remote,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0442,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),Master's,Airflow|ETL|Spark|Leadership,Media,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0443,NLP Engineer,AI Engineering,Senior (6-9 yrs),PhD,Python|LLMs|Hugging Face|Text Processing|BERT|Cloud|SQL,Manufacturing,Fully Remote,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB0444,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),Master's,Python|Diffusion Models|LLMs|Fine-tuning|GenAI APIs|Linux|Statistics|Cloud,Media,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0445,Senior Data Scientist,Data Science,Entry (0-2 yrs),Master's,Deep Learning|Python|ML|Advanced Statistics|Causal Inference|Leadership|Git|Cloud,Automotive,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0446,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),Bootcamp/Self-taught,Networking|Storage|Kubernetes|Problem Solving,Consulting,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0447,Prompt Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,Testing|Python|LLM APIs|Prompt Design|NLP|Documentation|SQL|Leadership,Government,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0448,NLP Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,BERT|LLMs|Text Processing|Hugging Face|Cloud,Healthcare,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0449,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),PhD,Simulation|C++|Python|Control Systems|Git|Problem Solving,Healthcare,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0450,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),Associate's,PyTorch|GPU Computing|CUDA|Python|TensorFlow|Neural Networks|Leadership|Agile,Media,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0451,AI Ethics Officer,Governance,Entry (0-2 yrs),Master's,AI Policy|Research|Ethics Frameworks|Communication|Cloud|Research|Git,Healthcare,Hybrid,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0452,AI Research Scientist,Research,Mid (3-5 yrs),Associate's,Mathematics|Publishing|Research|PyTorch|Python|Deep Learning|Agile|Leadership|Git,Healthcare,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0453,Senior Data Scientist,Data Science,Mid (3-5 yrs),Master's,Leadership|Deep Learning|Causal Inference|Advanced Statistics|Python|Leadership|Agile|Linux,Government,Fully Remote,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0454,NLP Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,Text Processing|BERT|Transformers|LLMs|Python|Hugging Face|Communication|Cloud,Healthcare,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0455,AI Research Scientist,Research,Mid (3-5 yrs),Master's,Python|Research|PyTorch|Publishing|Deep Learning|Problem Solving|Communication|Git,Healthcare,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0456,Senior Data Scientist,Data Science,Entry (0-2 yrs),Bootcamp/Self-taught,Leadership|Python|Advanced Statistics|Git,Retail,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0457,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),Master's,C++|Simulation|Computer Vision|ROS|SQL,Media,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0458,Data Scientist,Data Science,Mid (3-5 yrs),Bachelor's,Scikit-learn|ML Algorithms|Statistics|Data Visualization|Agile|Communication|Cloud,Consulting,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0459,MLOps Engineer,ML Operations,Senior (6-9 yrs),Bachelor's,MLflow|Kubernetes|Monitoring|Leadership|Statistics,Energy,On-site,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0460,Data Engineer (AI),Data Engineering,Lead (10+ yrs),PhD,ETL|Python|Spark|Linux|Statistics|Problem Solving,Government,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0461,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),PhD,Fine-tuning|Deployment|Diffusion Models|GenAI APIs|LLMs|Python|Statistics|Linux|Communication,Government,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0462,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,Python|System Design|MLOps|Distributed Systems|SQL,Manufacturing,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0463,Prompt Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,NLP|Prompt Design|Documentation|LLM APIs|Git,Consulting,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0464,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),Associate's,PyTorch|MLOps|Distributed Systems|System Design|Agile|Research|Cloud,Research,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0465,ML Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,Kubernetes|TensorFlow|SQL|MLOps|Python|PyTorch|Agile,Finance,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0466,LLM Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,RAG|LLM APIs|Python|Prompt Engineering|Fine-tuning|Vector DBs|Git|Problem Solving,Finance,Hybrid,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0467,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),PhD,PyTorch|System Design|Python|Problem Solving|SQL|Research,Technology,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0468,AI Security Engineer,Security,Lead (10+ yrs),PhD,Red Teaming|Cybersecurity|Python|Risk Analysis|Problem Solving,Government,Hybrid,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0469,AI Agent Developer,AI Engineering,Mid (3-5 yrs),Master's,Tool Use|LangChain|AutoGen|Planning Systems|APIs|Cloud|SQL|Problem Solving,Automotive,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0470,Data Scientist,Data Science,Senior (6-9 yrs),Associate's,Scikit-learn|Python|ML Algorithms|Linux|Agile,Healthcare,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0471,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),Master's,PyTorch|CUDA|CNNs|Problem Solving|Linux,Education,Hybrid,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
